,title,link,views,date,thumbnail
704,Data in Machine Learning | GeeksforGeeks,/watch?v=wtLMvxueXNY,2.3K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
705,Longest path in a Directed Acyclic graph | Dynamic Programming | GeeksforGeeks,/watch?v=YxF-x3imVFA,38K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
706,"Guess the Output 25 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",/watch?v=12gtFfNfI2Q,8.1K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
707,"Guess the Output 24 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",/watch?v=FYnuumGTZ70,8.2K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
708,Overview of Machine Learning | GeeksforGeeks,/watch?v=xDqPFXbxIZo,7.5K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
709,"Guess the Output 23 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",/watch?v=IfU8cFWGMP8,9K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
710,"Guess the Output 22 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",/watch?v=01ovj-oC7Sk,8.4K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
711,"Guess the Output 21 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",/watch?v=WdpUagWj-CE,8.9K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
712,"Guess the Output 20 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",/watch?v=HdZAUQ_0VWY,9.2K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
713,"Guess the Output 19 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",/watch?v=iPXiVQbBn2M,9.7K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
714,"Guess the Output 18 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",/watch?v=8zUYHWqkt4E,10K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
715,Calculating Time Complexity | Data Structures and Algorithms| GeeksforGeeks,/watch?v=KXAbAa1mieU,727K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
716,Sliding Window Technique | GeeksforGeeks,/watch?v=9-3BXsfrpbY,54K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
717,"Sort an Array of 0s, 1s and 2s | GeeksforGeeks",/watch?v=LP6doGhSZ3M,16K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
718,Merge Two Sorted Arrays | GeeksforGeeks,/watch?v=mfY-P4srlpo,20K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
719,Cycle Sort | GeeksforGeeks,/watch?v=gZNOM_yMdSQ,18K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
720,Partition Function of Quick Sort | GeeksforGeeks,/watch?v=OwR53k9DZ9c,10K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
721,"Guess the Output 17 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",/watch?v=3sMN2MHEmCQ,9.7K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
722,"Guess the Output 16 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",/watch?v=RJRZyaJwHpU,10K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
723,"Guess the Output 15 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",/watch?v=YnfdnLRUKoU,10K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
724,"Guess the Output 14 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",/watch?v=iCUcCMinIyA,11K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
725,"Guess the Output 13 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",/watch?v=JH6E-kxjVLg,11K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
726,"Guess the Output 12 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",/watch?v=AJtBwsqD0Ws,11K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
727,Writing base cases in Recursion |  GeeksforGeeks,/watch?v=JTANbaSiw7s,13K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
728,"Guess the Output 11 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",/watch?v=Cpueo7Vpn-M,12K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
729,STL Introduction (A Sample Video for C++ STL Course)| GeeksforGeeks,/watch?v=qK8PliD5FJY,38K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
730,Check for BST (A Sample Video for DSA-Self Paced Course) | GeeksforGeeks,/watch?v=maiOCptc3D8,88K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
731,"Guess the Output 10 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",/watch?v=aIpu8QbkepU,13K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
732,"Guess the Output 9 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",/watch?v=IJjKObUrEtw,12K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
733,"How to crack off-campus Interviews of Tech Giants Like Amazon, Microsoft etc. | GeeksforGeeks",/watch?v=DiCZ9wJOCmA,8.2K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
734,Machine Learning Foundation With Python | GeeksforGeeks,/watch?v=pnvpajr1i6U,2.4K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
735,"Guess the Output 8 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",/watch?v=9H-XyiPuBFE,13K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
736,"Guess the Output 7 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",/watch?v=yjBeHK2pQ14,15K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
737,"Guess the Output 6 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",/watch?v=CAGJ8MK28QM,15K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
738,"Guess the Output 5 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",/watch?v=e3FoQCtdLOI,18K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
739,"Guess the Output 4 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",/watch?v=YXr9NvvD61s,18K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
740,Java Backend | Demo Live Lecture | GeeksforGeeks,/watch?v=8RjmaykLkBc,29K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
741,"Guess the Output 3 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",/watch?v=PJIGn34njbA,22K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
742,K stacks in a single array | GeeksforGeeks,/watch?v=S5cYO9k1Ja8,28K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
743,Why are Data Structures necessary - by Sandeep Jain | GeeksforGeeks,/watch?v=V5he1JXiQbg,49K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
744,"Guess the Output 2 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",/watch?v=2XZCu-IlDx4,28K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
745,Machine Learning Foundation | GeeksforGeeks,/watch?v=TgzmIZs7koA,9.1K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
746,"Guess the Output 1 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",/watch?v=DWDxKHhEn6g,54K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
747,Design a stack with operations on middle element | GeeksforGeeks,/watch?v=GWericrOYw0,9.5K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
748,Longest Consecutive Subsequence | GeeksforGeeks,/watch?v=rmscV-OsLNQ,16K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
749,Build original array from the given sub-sequences | GeeksforGeeks,/watch?v=2guKcYv69As,1K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
750,Union and Intersection of Two Linked Lists | GeeksforGeeks,/watch?v=2DZL9Ogm1Cg,13K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
751,19 (3).First Normal Form | GeeksforGeeks,/watch?v=-JOpBzyrZ_8,26K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
752,18. Minus in SQL (Top 50 SQL Interview Questions) | GeeksforGeeks,/watch?v=gr0sOah50JU,25K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
753,17. Intersect in SQL (Top 50 SQL Interview Questions) | GeeksforGeeks,/watch?v=Ulu-P55RpDA,26K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
754,16. Nth highest salary (Top 50 SQL Interview Questions) | GeeksforGeeks,/watch?v=orEkHRYo6jU,63K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
755,15. Display 1st or last n rows (Top 50 SQL Interview Questions) | GeeksforGeeks,/watch?v=iej8RmXSqm8,45K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
756,14. Cross Join (Top 50 SQL Interview Questions) | GeeksforGeeks,/watch?v=Ck3FXQW2AYw,35K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
757,Banker's Algorithm in Operating Systems,/watch?v=hjGD08xfg9c,18K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
758,13.  Full Join (Top 50 SQL Interview Questions) | GeeksforGeeks,/watch?v=WmqAKSBupsE,29K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
759,12. Right Join (Top 50 SQL Interview Questions) | GeeksforGeeks,/watch?v=JOAe-yua6Jw,26K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
760,11. Left Join (Top 50 SQL Interview Questions) | GeeksforGeeks,/watch?v=LCbO2U3jzU0,41K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
761,10. Self Join (Top 50 SQL Interview Quesions)| GeeksforGeeks,/watch?v=-t6tjGtQ7-8,75K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
762,Inner Join (Top 50 SQL Interview Questions)| GeeksforGeeks,/watch?v=zGYLUogRe-M,71K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
763,8. union vs uninonall (Top 5 SQL Interview Questions)| GeeksforGeeks,/watch?v=zBHjXTbnJIE,49K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
764,Uses of final Keyword (Java Programming) | GeeksforGeeks,/watch?v=yz-BIVvLR9w,3.8K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
765,7. Display nth row in SQL (Top 50 SQL Questions)| GeeksforGeeks,/watch?v=k7rg4CARxD8,65K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
766,Amazon Interview Experience for Internship | On-Campus Placement | GeeksforGeeks,/watch?v=UvvirLnjNYY,25K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
767,Snake and Ladder Problem (Graphs) | GeeksforGeeks,/watch?v=1pMNYQmtVVg,44K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
768,6. Pattern searching in SQL- 2 (Top 50 SQL Interview Questions) | GeeksforGeeks,/watch?v=ePctSjODSYU,52K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
769,5. Pattern matching in SQL (Top 50 SQL Interview Questions)| GeeksforGeeks,/watch?v=kGEjUBxLDyg,62K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
770,4. Display Duplicate of a Column| GeeksforGeeks,/watch?v=zajIPJwLb78,69K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
771,3. Display Alternate Records (Top 50 SQL Interview Questions) | GeeksforGeeks,/watch?v=ZhcKee2weD4,90K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
772,2. Department wise highest Salary (Top 50 SQL Interview Questions) | GeeksforGeeks,/watch?v=OddSz0T85nc,107K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
773,Check if a given array contains duplicate elements within k distance from each other | GeeksforGeeks,/watch?v=hzRo7dLtQHs,5.1K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
774,1. 2nd Highest Salary (Top 50 SQL Interview Questions)| GeeksforGeeks,/watch?v=-6v7ctxC7yk,214K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
775,Map (Go Programming Language) | GeeksforGeeks,/watch?v=j5KA7K0-gbY,1.2K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
776,Packages (Basics) | GeeksforGeeks,/watch?v=fhWCG4G1oHY,7.6K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
777,Find whether an array is subset of another array | GeeksforGeeks,/watch?v=ydiUGfYnByw,11K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
778,Sample Class | DSA LIVE For Working Professionals | GeeksforGeeks,/watch?v=X9aJBXeMP_4,24K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
779,Interfaces (Java Programming) | GeeksforGeeks,/watch?v=8ZdbOOCqEII,10K views,4 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
